task_index	label	input_path	input_sha256	expected_atoms
354	disp02976	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00354-disp02976/scf.in	ea20ff95660226879d679da1f52e3d87a299c63f525b31a1d1b1af3b5e1e3515	72
355	disp02977	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00355-disp02977/scf.in	a4b39960401b683375d373c3ab8ab9fe9f07c9d7cb2aa5d7bae0da3d88a8937c	72
356	disp02987	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00356-disp02987/scf.in	e0377660984273a930df35c5d0bfa0d201445edeb93334754caa217897ffaa34	72
357	disp02988	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00357-disp02988/scf.in	a79af40ce9095be370b8c63e294d3f9b630e88cf164165078b3bef8b2ab5fb09	72
358	disp02989	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00358-disp02989/scf.in	256bc59660c60b01e2209eb0044976eeec5a43586e1f27bd3fd8ef11427cf0b2	72
359	disp03011	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00359-disp03011/scf.in	284e3d91199d0093cf6365b43e95d19b9c06c1ad51a942c034324fdc46b57e3d	72
360	disp03012	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00360-disp03012/scf.in	09a000122966479399392b96839f3236a8a9464c6801d378f8f709fe79bcbfe7	72
361	disp03013	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00361-disp03013/scf.in	016d7da858ce81bc51f4aced2a31a374989fbfb621a499aedd4c482ddf687cd2	72
362	disp03014	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00362-disp03014/scf.in	775f792708505db6267da7389909c25fdef9a1c0e8b8ac44bcccd1eed62a68aa	72
363	disp03015	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00363-disp03015/scf.in	6878c27730e9601d6a9f4b0940221f8d1edf02c70f4366bc304ad71cf9a9578a	72
364	disp03016	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00364-disp03016/scf.in	de3eb31717764c31cdce5799b4ff84903f2b940dccaf51a2e2013cff859a9893	72
365	disp03065	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00365-disp03065/scf.in	105cbd79ae1a4066bfaaaf128fad7d174196066df7502310b7dd749185540c4e	72
366	disp03066	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00366-disp03066/scf.in	9b0335cf1014563bc381d056bf651c7cd922abdcc3b340a52486ddf09abb9e35	72
367	disp03067	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00367-disp03067/scf.in	cb59faefcf56043410421d7c3f0e7f7348b45528b24cb2e01a01852399cef6e2	72
368	disp03068	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00368-disp03068/scf.in	0ceab36e248e51dba5f1ff795bb1215fb8099518412e6aa2e26731ada74f6b93	72
369	disp03069	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00369-disp03069/scf.in	2dfe7907ef60d6ddd21ca141efc3bcc5d74e0d1ebb0dd31427d5de853ba282d5	72
370	disp03070	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00370-disp03070/scf.in	b5a5acb61d57d8d79c8be08c9c53db2509db15e9095621a95ea2848510037759	72
371	disp03185	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00371-disp03185/scf.in	e67acca89c60bef152052e43013b67d0a5e7891635ef77d1ef47836f6a782ae5	72
372	disp03186	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00372-disp03186/scf.in	47056593dba60d33c77ca3fc1c8358635cf4b17d1c06d40e88220ef2ec30adbd	72
373	disp03187	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00373-disp03187/scf.in	b1906a43addb3885245477628de5244358301faf4a94278d9a9b9b0faf20746f	72
374	disp03188	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00374-disp03188/scf.in	25b64071e27c62b271bfd52c68f18e2bcc17f68b359b894e094f857a332ecc7c	72
375	disp03189	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00375-disp03189/scf.in	b1cbe84ecbfbfb372b3a0d95e6343d7139869980c7b97b6982b4367516a67b60	72
376	disp03190	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00376-disp03190/scf.in	09f4133b93376be614e7d34f085665055bad9279475dac71b1f96b32bd5dd0be	72
377	disp03203	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00377-disp03203/scf.in	10fcdc07484d40a1d58c71a6e660017a369b9d9b6a200e0c2d379215b12abd12	72
378	disp03204	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00378-disp03204/scf.in	762bdf62b746305c70d57e54dd8423a5b81859ade4437dfbc52a25a130d24454	72
379	disp03205	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00379-disp03205/scf.in	a7fa026d643633c2b3797b7ae9971b20f03c27638d493928732988d94be0a092	72
380	disp03227	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00380-disp03227/scf.in	670134501f40eb98cd17ec639d5217ce5e16c3ba82413302b029bd4e28c142fa	72
381	disp03228	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00381-disp03228/scf.in	e3049b3dcb9ac0737729b907102ef9c5df8c33559c0a588d6a6d6a026793d2fc	72
382	disp03229	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00382-disp03229/scf.in	5c82c7b07d2b95f8c1eddf35a9904ff0becaa33017611861ad330be5eb767c5a	72
383	disp03230	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00383-disp03230/scf.in	7e8113c5f5b31173289f2788224296a6da17c00ae6c4466ab9c6664649e26d23	72
384	disp03231	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00384-disp03231/scf.in	1a76249bcb34d839092258c9ee68be86e761e4ac1dc6de58c87c579c3ffb13cd	72
385	disp03232	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00385-disp03232/scf.in	b8f3f3188b11aeb6e9121e66543639b657d5bdf8ff418bee79c7a75397b0201b	72
386	disp03275	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00386-disp03275/scf.in	2be560bb4c56e790b6f1665d713deef5594d4fc213930974cd4186ed8dcb8346	72
387	disp03276	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00387-disp03276/scf.in	f632f33bb5611607850fb66a0b05a2de283c49d1f0e3103ecc467d31bb8692da	72
388	disp03277	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00388-disp03277/scf.in	5d4090889f753d8c0cec0c17319f3c32777e362d6952736101d4d60aeabf2e4f	72
389	disp03278	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00389-disp03278/scf.in	05ea4cb377c412996c344c4fda95fe40b7561b8aca168e542e92e15237cf4a8b	72
390	disp03279	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00390-disp03279/scf.in	86d386afa4be810d61296ae5908d4bc3693de0fa5e4525d68ded9b02cff2e5b1	72
391	disp03280	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00391-disp03280/scf.in	647a50acc8bec92f7838c98560ced028f200fbc710957acbb3bf16c30046ce65	72
392	disp03323	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00392-disp03323/scf.in	56cea2f3132fc5710fd6b2fdb908863baad8f918a51b6ddbeadd4a01c9a41b69	72
393	disp03324	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00393-disp03324/scf.in	49fe2d06331c1c8c96dbaaa6a9867ce5612dcc739a5026588897b3c6907931b3	72
394	disp03325	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00394-disp03325/scf.in	fa36970efa444cfe1013819ccfa6626c0a02aedc597c9ee6da4924e3735228a0	72
395	disp03326	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00395-disp03326/scf.in	d8c06e00de5b990aa60507cea1dd4408e1fd92b8f24fbaa1d8398e3afb052119	72
396	disp03327	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00396-disp03327/scf.in	33968a2302446620580189d79c2aff87c7ac3873ae9958bf2ce4313b232ef4e5	72
397	disp03328	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00397-disp03328/scf.in	343e1cd0e8930015b84e624e42504f2240cd3bc50b4155fe638d7b6dc0ed74ad	72
398	disp03353	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00398-disp03353/scf.in	054714f7ff3ea28ec151e3c5a6bf6677fa3693c951474e5010f986d527ded97d	72
399	disp03354	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00399-disp03354/scf.in	a7c0e4db0810d357ef85bcdfdca9a3065bb9df592383ec794f4ee3885de2a547	72
400	disp03355	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00400-disp03355/scf.in	ca55b844bd57e71a1a4a2e37a7180ff154c79563bde061f36fbd88248499d2de	72
401	disp03356	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00401-disp03356/scf.in	8e37a15e9e122d70f01c70cc2e165d309dccc177d05358a650fe41cd3d7fa699	72
402	disp03357	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00402-disp03357/scf.in	7631a882090081e210fcec5b767fa8510b21c0be9b0ac64450938e5c7678c4a3	72
403	disp03358	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00403-disp03358/scf.in	172209be20948a9b817a490107a84fd59fa0ee77ea7c698a02a75c78d721e6ca	72
404	disp03359	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00404-disp03359/scf.in	884d948c6f6b08e22bdae227861fc3518b5b848f9ba06a1f3b506242b5def0f6	72
405	disp03360	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00405-disp03360/scf.in	d2f11d94d4a4e25d45561502e991a72e54ec6448a5455e9a01bbb19f885fbf03	72
406	disp03361	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00406-disp03361/scf.in	a09bdad2517be44f2d54cba7692cc524ab1680e6389a2b42628d9c76275f0b6e	72
407	disp03362	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00407-disp03362/scf.in	986dea4564fa2f2b05c9e51b6918c633537c5a4bb7e38c88fbdc2f2b650df692	72
408	disp03363	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00408-disp03363/scf.in	f57df734e5903cb29cac60a5bb93b46e6ff8d336edca58aa369e4663c5762f4a	72
409	disp03364	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00409-disp03364/scf.in	f92ab98e1dd2cf85384c084e2266511e461cafc39e17a53974dc7aa9302d5b61	72
410	disp03407	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00410-disp03407/scf.in	46eea7de81c37ba52d179700c45a793e9e98d8363c27bb707fd05a4f590cb9f5	72
411	disp03408	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00411-disp03408/scf.in	f8a4806533f12e3ed8cf70f9439605c4c5081ad26b7259ad9b481203f6892a42	72
412	disp03409	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00412-disp03409/scf.in	75f1926712edcbd93e6ca1bab8548c102def0853bbc14f017da2323e9d5479c9	72
413	disp03410	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00413-disp03410/scf.in	dfdcd8829d0e09fa9d85fb0fb287bcc0914958cf02ee79c25a2fd52564219b25	72
414	disp03411	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00414-disp03411/scf.in	fc81f97df3c1524718e8ee4f7332cd5008be89c513825869b80c31d95d457f78	72
415	disp03412	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00415-disp03412/scf.in	4e00dead5cdfa35a8ad799f66c6dde2332e6ac0a0f5bb49fad947eecb6457821	72
416	disp03431	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00416-disp03431/scf.in	f3b26e046b97803e77ca056646523ae72f30f92c1663554201ea1ed23c4d8db1	72
417	disp03432	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00417-disp03432/scf.in	72737bb8c52825f4f60a069f8bba28f0f5f66a47806a9965ba9e674e9b06fcd9	72
418	disp03433	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00418-disp03433/scf.in	d19ef4d2f9e83fe617f71f3c7a7f672f76f15297274b3c84468aa3acf7a2422e	72
419	disp03434	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00419-disp03434/scf.in	112dc9c739871b2b8e46a953274e8b9c7f55eb6d10565e4a3df57d437fc1ba6c	72
420	disp03435	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00420-disp03435/scf.in	838282ae24c978fd9d4365e8bb6e66c000d43d582ac52b578ce7d731d3e4c49c	72
421	disp03436	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00421-disp03436/scf.in	98219c2e475204073fb797015c35dc10bb81a2525361f76abdae93848f3f98ce	72
422	disp03449	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00422-disp03449/scf.in	414355ad14ec39f6d643e72d9e4757bb16a752f1694f7c76db2059cd5b0bba9a	72
423	disp03450	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00423-disp03450/scf.in	b31355b252db72b4644985ae24085d9cc663ee980660c6df4e0aca71b58d9ba5	72
424	disp03451	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00424-disp03451/scf.in	ad95b3582f4037642c70b12e222b0b68bffeb084c1e58cf8f0f75bba13ab23de	72
425	disp03452	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00425-disp03452/scf.in	2ccb0f5bf50ec2463e3e740cbeac11c2b838b41d7f4f91a4dc757d2012d89c13	72
426	disp03453	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00426-disp03453/scf.in	145312711cea564b1271b60ccb12b4d391f8b662f32224cb802ddc43d9b0f23b	72
427	disp03454	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00427-disp03454/scf.in	0490cce7d94363e8d5ed9d930d030b1103414a45fcdb2a5f4dcd432b8f112361	72
428	disp03515	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00428-disp03515/scf.in	ef15e4d3bbe739de283cd92e05a218181e7a5743b922e9dacde0af9711c42a7d	72
429	disp03516	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00429-disp03516/scf.in	4d6cc0aabd239ba90b44d28f5dcd603bdf91883575ebfa79216ad8a2eee675c5	72
430	disp03517	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00430-disp03517/scf.in	7340246a8282e540736c30941ff98343e1f340ccae1e165719b98dbfad516b38	72
431	disp03518	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00431-disp03518/scf.in	8b763b0d076526012f94fb61bc923f88096f5c76c4d91aba7162d558c5949361	72
432	disp03519	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00432-disp03519/scf.in	fec81893d495b2575f09bf75153cd12597861689b6ef81dd2e44833b6d2a1cd5	72
433	disp03520	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00433-disp03520/scf.in	8f996a2362938448ae9039e4e5d6edbf6f9d0b65dc5b7cc247a6795d454ea72d	72
434	disp03563	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00434-disp03563/scf.in	142a1d4dd9bbdaab0cd84b09af52b21373a63650c626656914594e8d9372269c	72
435	disp03564	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00435-disp03564/scf.in	b3218aeeac1b9c94701aeeb2e01e268b555ee2650b6e86e7ef3381e594e391c8	72
436	disp03565	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00436-disp03565/scf.in	8dd8e8f03c9544131cbdeb0e89241cb3144b899e48bd7cd4aaf3fa96235cb485	72
437	disp03566	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00437-disp03566/scf.in	8a9633cf837d2397f485fca9be2b58aee88d84ad3dc47a2da45c5440ec9685c8	72
438	disp03567	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00438-disp03567/scf.in	f41dce0a60df7979deee27423f4d8ff2c118e91a211f0142af5aa601940403cf	72
439	disp03568	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00439-disp03568/scf.in	ec762a4fa5c711319db3fddf7bd4a8f6ee8f85df45a4611b1c839341205995be	72
440	disp03755	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00440-disp03755/scf.in	dc8743586246827e83cc9bc76073b42aa33423880d0c28f7a8763d2aad2488e6	72
441	disp03756	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00441-disp03756/scf.in	4d58cc1d6fab6f0893797ac0d59c26386c52e782b646e53bf2f5852e06319106	72
442	disp03757	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00442-disp03757/scf.in	3dbbbac7f515cd84006a5fdae1990a886e249e31e7944474f370c018bd2e841c	72
443	disp03758	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00443-disp03758/scf.in	0030ad66ac695c9de1456e918a332ed7823d0d3a67f4e15126e65cfec2d5d5e9	72
444	disp03759	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00444-disp03759/scf.in	c1ae7f82e9187bf0c21a95ba9342c56ac4d01b6e2fe0a6bebafb6c04da7b47ce	72
445	disp03760	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00445-disp03760/scf.in	704ce639af972f106b90852ca89dd03c44d10aa803fa2082c6fca1fe27abac80	72
446	disp03785	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00446-disp03785/scf.in	65559df05acba4ba8f106288fb9d230b6bf94c5aa63252cd7596675d76846e48	72
447	disp03786	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00447-disp03786/scf.in	4c7e1c04e3b33e6faed15514c70b526d76112111d3504dbac3f710bba55579a5	72
448	disp03787	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00448-disp03787/scf.in	acc6822186e81306f5b8e8b029463a0d4612b2fbb6062afc9ea0f0d50681b3dc	72
449	disp03788	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00449-disp03788/scf.in	e31d6bb423a25475f1a213008445639b6591dbd8b2a1442dd913c5e0dd7f5a46	72
450	disp03789	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00450-disp03789/scf.in	7521755a0e58ed4443ae51dfaf2b547adb41588b514b84a5e645bef4514b9cd7	72
451	disp03790	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00451-disp03790/scf.in	ccfd7d0662a4c33b73c70ef02ddbe3d03a8ada87663bafa6d182e3daf97271c1	72
452	disp03791	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00452-disp03791/scf.in	83998fb1f5eb0f55caf4aaa2925af0dd5c7fdbebd6850c2bdcf46c53175576ba	72
453	disp03792	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00453-disp03792/scf.in	01ccaa051a4a69c09b4e4eb6bc7904d0e15acc992e84b4f07d943ae4110abdc5	72
454	disp03793	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00454-disp03793/scf.in	da778c8f3b63d6140cddbdcfe4f752151b2b734d4233f8e5cf9f5cd881735e21	72
455	disp03794	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00455-disp03794/scf.in	1464636e873f9aa61afb857079adf73f4d0e7d9ce403aab26cfa44b23c32e79d	72
456	disp03795	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00456-disp03795/scf.in	e9738d43db5aaac336c9842fc987afd0f8b27c45aa789a87dcaae63e67b84dae	72
457	disp03796	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00457-disp03796/scf.in	c0f9a37e4073e89381a3d37029910b29faa778fd9ac4acef03aa17082e024fb3	72
458	disp03839	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00458-disp03839/scf.in	0101081e27aafe82ac00dd5c4c056acbe15bd78555d0a62a771a62750c36f47d	72
459	disp03840	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00459-disp03840/scf.in	022d8ecc7256496b713aeb52fb5b7ba002df28495d322b1919c752ab9e2fba58	72
460	disp03841	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00460-disp03841/scf.in	fcffb66f2fe51d05bec8f2b2bbfa1967406ca543e26b71aef1702b9234ce5b23	72
461	disp03842	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00461-disp03842/scf.in	385eb6f558928eee26a0800982e5e86143970dd4cbff22b2f417e8217ddf7a9c	72
462	disp03843	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00462-disp03843/scf.in	cccbe682b5f7b6fba229721a4839c390094d3dd0acaca4d18f28298712a33bbb	72
463	disp03844	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00463-disp03844/scf.in	41aec60763d5c8367239ec23eb839b3a6d51d1129c8f32bb45208fe126a5af9f	72
464	disp03863	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00464-disp03863/scf.in	130392f3d331d9165c5911e959e74dbbe309d7b804fce144e14ff47d35fb0e3b	72
465	disp03864	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00465-disp03864/scf.in	bcf35ad92a9a1544d697d2a505828a4f7bc6bf9772fc0505ea839f5dbf6c9f2d	72
466	disp03865	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00466-disp03865/scf.in	30173cdf6309e43f2dda47c4972fe52cdb19d0a8a4a9653f2ab0054bfa594945	72
467	disp03866	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00467-disp03866/scf.in	4ba2465bd4e8143f791c684aadaecb04c3e4008d8ac0687c182bbbeab29d4954	72
468	disp03867	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00468-disp03867/scf.in	99df55afd60f5c0725beb00b918a6ab3af206f36afae41cc78fd72e86effb0f8	72
469	disp03868	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00469-disp03868/scf.in	02e8ee982703c6919d8c0a73b34b4341caed6086d35d5926c12ff48f6da9f77a	72
470	disp03881	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00470-disp03881/scf.in	ca6e7e977270204bc5ee9dd120f4f4d532436f3b0fc7e7a71d4a0eda6243738a	72
471	disp03882	/scratch/yuhansun/phono3py-runs/20260914-rb-fire-full-firstpass/Rb2Cu2SnS4/production/task-00471-disp03882/scf.in	0e5aec1daf7c8a9d07e95afe9303869061facb1b446b6b1ced48dd433e5416cc	72
